20
831 1925
70 246 521
259 655 410
272 167 288
115 679 80
457 703 445
170 215 123
574 563 279
375 382 829
496 697 967
645 704 616
310 299 398
436 317 412
579 404 598
87 836 289
112 106 581
76 556 227
538 405 81
701 767 30
570 155 862
471 546 877
103 226 463
826 256 141
497 675 37
703 573 279
343 255 434
834 201 139
407 684 617
241 220 424
323 312 423
56 12 566
22 814 627
60 746 339
689 182 936
370 446 671
366 130 208
553 753 807
283 632 370
569 678 629
387 438 944
43 175 508
745 8 122
858 239 383
342 824 575
10 849 980
390 341 970
657 605 310
648 764 800
194 111 501
129 349 569
148 19 53
766 162 798
844 671 258
563 585 418
600 650 880
761 17 1
481 602 519
734 404 587
726 586 410
160 58 172
316 54 557
737 698 18
762 285 131
812 242 728
456 833 117
340 156 897
614 734 568
51 136 250
230 671 68
624 629 941
609 4 950
476 342 667
857 145 929
135 45 817
487 57 783
145 766 775
730 341 456
803 736 920
456 630 797
792 187 691
255 377 322
693 555 918
468 727 450
262 472 127
637 72 518
493 413 303
558 608 512
507 132 465
293 347 959
89 271 571
201 537 887
798 299 532
834 352 242
304 232 395
631 297 81
173 756 644
745 641 290
121 32 585
557 720 308
840 187 698
357 842 903
134 835 86
206 396 593
316 399 145
18 85 107
791 389 186
612 454 562
713 596 336
742 298 372
86 237 340
449 205 876
382 52 75
270 305 750
111 291 751
602 472 60
610 17 135
89 170 189
713 681 564
695 630 62
354 152 110
459 197 297
295 841 598
488 439 41
515 339 359
380 319 368
779 601 138
507 505 195
627 730 640
845 331 968
737 281 959
425 747 395
432 166 119
707 170 450
776 567 873
180 611 818
478 652 967
168 115 508
468 396 971
14 664 58
460 267 302
152 506 31
804 619 403
260 357 698
860 132 480
677 81 122
457 838 623
672 823 962
479 288 347
135 70 647
687 796 890
857 533 623
788 319 4
218 851 512
65 718 236
356 193 326
518 853 381
237 216 359
218 31 384
765 631 899
250 582 102
170 449 370
453 291 282
164 489 732
315 619 946
107 519 5
685 775 163
346 72 248
805 395 728
183 515 412
41 525 911
759 814 715
758 524 370
623 764 405
134 300 908
117 730 646
458 212 758
646 705 967
88 815 826
468 743 947
386 185 672
719 139 800
808 659 966
364 3 876
40 295 598
323 344 180
234 587 751
497 615 81
711 324 747
547 826 958
575 491 977
494 583 319
278 833 142
12 548 172
54 290 980
743 138 217
687 99 101
368 349 925
779 466 592
714 99 509
144 730 961
785 855 641
814 419 609
19 271 75
254 162 388
394 183 510
805 478 44
124 800 989
712 561 539
131 220 315
565 412 831
208 617 392
449 835 192
682 165 807
734 406 820
712 610 361
402 141 136
784 652 76
154 34 949
570 806 506
522 600 501
484 246 298
404 360 830
739 237 650
759 612 594
75 702 843
841 97 131
134 614 251
483 460 975
435 496 511
740 121 801
452 491 357
255 288 532
686 98 314
359 636 168
428 726 999
58 860 854
809 439 474
446 734 815
740 498 265
605 515 776
281 63 769
275 304 436
459 597 720
860 406 983
555 67 156
423 529 856
607 218 708
150 134 548
130 362 771
666 860 827
521 302 236
124 436 656
260 762 631
530 653 708
295 775 668
147 788 827
97 367 129
415 33 639
575 209 601
97 465 52
35 90 928
720 457 923
828 747 600
719 262 51
358 642 346
260 523 730
380 670 241
797 243 277
723 329 38
216 296 628
583 364 526
524 840 895
170 718 534
94 339 932
618 7 75
86 534 201
480 290 809
151 585 287
475 542 607
184 470 799
244 556 67
284 233 432
142 265 520
547 792 19
725 680 551
824 719 555
747 722 90
628 695 582
384 662 331
569 372 415
103 451 718
742 129 955
412 302 953
559 392 74
85 617 752
304 570 482
635 122 717
664 127 755
257 733 241
704 435 376
825 589 685
613 603 782
567 188 963
88 294 420
481 9 391
394 224 64
187 850 747
450 615 780
574 123 393
96 349 864
159 137 377
449 156 328
759 472 984
741 289 222
752 212 482
609 754 868
98 676 698
382 624 568
751 211 146
84 385 145
237 708 11
698 514 587
558 839 978
607 171 582
397 14 34
136 25 538
281 116 595
829 824 304
512 403 78
805 839 258
403 609 795
679 378 860
369 409 179
592 505 833
472 259 639
714 592 49
289 730 480
851 36 599
502 175 604
451 58 261
713 527 637
416 585 820
780 822 528
48 262 493
493 12 505
176 763 469
398 415 601
44 315 917
286 426 984
690 450 422
835 684 791
714 26 254
436 653 409
535 336 202
511 250 227
811 254 898
376 606 902
18 483 693
705 76 49
254 83 76
88 770 608
809 292 748
182 606 387
500 704 388
690 252 297
334 512 926
821 280 667
165 154 101
77 522 109
853 681 316
123 621 661
152 680 447
411 482 631
635 474 166
846 181 326
766 551 535
744 104 109
246 606 44
72 591 87
600 669 147
562 752 595
296 476 72
205 445 214
327 661 294
511 102 381
327 581 465
384 477 287
747 848 440
470 745 321
444 307 129
304 480 826
106 669 527
530 225 20
387 744 183
722 190 633
134 200 524
804 818 572
591 444 582
384 102 220
28 484 15
455 355 377
480 52 507
541 210 370
154 271 213
164 587 437
197 442 348
30 631 341
633 643 479
725 572 653
195 178 487
509 294 862
384 340 244
4 722 472
43 801 354
464 750 404
566 744 969
787 170 501
23 778 592
631 461 379
693 466 584
256 485 522
329 786 244
647 272 974
170 825 151
506 158 511
364 327 279
431 457 590
859 507 365
117 386 55
856 775 946
214 201 64
855 345 876
161 451 519
37 428 941
41 744 176
701 68 338
250 329 712
733 662 710
658 581 488
512 818 768
724 322 431
320 566 602
446 173 875
153 392 642
224 201 735
326 229 997
713 52 783
395 126 753
466 579 386
185 55 63
593 579 141
246 727 579
260 721 695
700 605 324
323 609 200
688 590 71
126 837 65
602 139 188
443 658 385
686 697 205
801 802 6
92 184 562
444 251 619
110 434 232
624 386 835
665 841 440
682 777 307
407 8 2
205 462 170
370 631 32
375 249 140
558 354 338
434 55 947
35 140 398
358 663 837
776 828 459
406 294 916
40 705 542
486 596 295
114 735 632
187 478 304
163 212 259
236 257 810
188 794 590
114 301 411
123 706 739
703 145 329
509 103 968
408 806 227
219 286 751
625 100 431
712 25 294
293 150 961
436 305 393
215 325 684
782 720 161
201 713 94
42 523 368
463 62 69
710 88 908
278 542 346
306 442 419
226 583 287
855 382 183
478 178 748
39 508 798
605 383 451
475 766 105
449 129 932
610 212 491
226 225 137
256 650 589
191 559 646
586 463 270
19 745 9
718 61 242
375 139 505
750 774 414
612 36 123
148 295 896
187 427 454
35 777 493
275 817 458
436 331 473
564 250 147
760 662 565
321 252 428
672 520 129
125 165 188
720 134 787
683 763 740
414 650 427
738 516 643
406 427 440
376 65 711
315 852 617
500 311 1
181 260 936
293 702 617
644 566 636
680 832 616
586 628 763
543 254 866
260 465 489
557 633 645
767 211 171
107 294 91
154 495 656
402 133 918
828 466 898
489 413 571
677 102 276
609 202 880
70 731 325
767 35 159
667 219 261
170 244 547
154 850 133
142 267 959
515 813 994
1 381 242
697 244 725
361 174 198
712 846 117
424 147 596
18 444 462
263 296 173
659 107 924
444 110 832
399 587 375
169 807 219
637 321 22
384 50 965
519 792 718
128 768 18
371 115 873
725 422 651
729 215 980
180 34 987
473 447 234
354 438 442
222 682 690
213 828 596
368 528 31
149 2 16
158 9 279
87 48 752
171 412 708
726 21 969
791 772 13
319 792 952
22 697 875
110 408 894
561 296 588
495 458 95
381 109 137
375 147 874
345 359 518
257 70 383
496 644 442
16 121 559
387 830 467
421 676 515
860 663 850
607 401 518
819 130 209
129 591 937
29 620 923
517 781 777
120 646 116
824 809 498
616 255 838
630 388 141
302 754 368
731 466 159
797 662 114
294 241 274
861 808 525
677 286 433
376 825 493
862 653 762
5 187 677
515 105 605
178 442 290
850 547 964
616 862 386
77 518 422
195 744 45
661 663 844
409 392 789
167 405 714
121 74 575
707 429 131
644 749 392
504 675 389
207 592 974
552 278 858
487 92 717
610 40 18
649 720 68
289 490 180
579 631 595
844 500 917
749 855 963
581 361 966
27 81 101
729 179 348
117 813 367
473 704 64
558 204 512
89 204 359
283 99 250
845 491 263
768 226 363
781 138 572
161 704 187
553 344 962
589 549 980
727 512 648
839 1944
789 294 878
533 517 589
553 5 425
694 651 633
289 513 46
623 643 736
566 182 41
182 711 155
496 287 547
322 242 231
490 448 212
814 718 339
226 718 760
85 729 369
170 760 686
406 317 942
283 78 162
543 521 268
664 580 929
433 240 954
516 459 623
194 189 100
746 427 625
648 142 118
790 195 458
467 488 100
763 785 525
242 115 563
837 468 628
20 125 60
436 412 484
434 504 431
607 787 93
456 510 877
491 800 230
281 495 286
319 492 903
764 58 893
170 637 715
307 38 62
649 349 889
496 824 564
595 218 304
434 362 269
731 750 311
816 376 251
200 476 848
707 503 663
181 369 852
294 381 13
36 468 271
301 677 62
115 117 927
781 627 515
129 464 916
318 454 598
675 642 270
528 6 933
376 371 29
334 450 847
158 657 133
370 246 153
540 332 763
248 805 488
386 785 964
179 44 637
609 192 661
549 380 879
665 599 889
661 303 550
415 751 566
229 154 807
268 589 839
174 590 113
389 654 560
677 255 710
45 163 217
213 593 744
335 703 690
286 594 655
754 769 953
613 350 4
346 103 771
629 555 216
399 139 240
634 745 602
400 624 247
59 727 401
802 51 316
383 137 469
503 606 952
73 307 647
684 534 806
308 634 672
790 643 10
260 796 651
663 832 520
22 467 477
16 775 386
556 687 755
789 645 412
180 300 695
749 226 269
78 47 569
660 271 24
350 296 304
497 773 778
4 788 218
86 617 4
776 718 224
711 709 451
55 7 611
131 609 799
726 95 280
24 656 601
808 741 345
254 488 791
264 345 116
247 278 98
130 502 753
320 194 820
784 317 596
461 646 303
798 421 479
839 547 445
546 316 823
11 839 608
658 258 783
743 404 515
542 591 148
435 182 749
725 568 424
124 183 840
415 810 254
28 815 405
101 606 525
391 84 259
545 709 207
370 498 963
276 84 409
792 752 203
281 781 391
639 513 28
402 819 746
157 453 157
349 416 163
24 287 735
147 494 404
85 156 709
593 385 541
699 81 862
197 373 717
820 809 628
463 309 704
473 726 708
629 710 309
6 203 51
225 36 660
439 790 146
61 70 727
620 600 71
28 578 615
444 726 950
377 690 836
220 616 570
656 768 583
388 324 352
384 799 829
298 758 868
751 463 899
330 833 14
173 327 88
744 739 817
421 516 835
148 584 99
574 727 635
562 768 756
12 330 272
419 176 700
145 821 725
36 691 242
41 702 729
643 543 603
320 536 194
427 62 52
657 195 382
747 54 785
802 188 357
94 118 883
305 575 380
782 458 35
609 622 127
496 175 420
49 299 865
358 168 66
611 306 252
211 16 582
268 224 259
66 366 328
435 330 164
254 396 215
26 412 173
233 759 577
33 463 228
186 147 148
512 232 625
119 89 78
504 833 276
503 538 104
730 248 561
689 349 678
208 148 989
216 398 832
213 104 32
17 604 410
743 8 667
358 321 942
279 258 240
655 164 428
463 483 648
700 399 784
688 303 959
472 372 260
255 344 287
68 201 147
454 586 68
508 85 33
62 523 930
183 429 356
113 654 835
560 610 799
836 827 421
768 379 439
747 343 227
280 708 927
26 354 460
176 184 153
142 774 683
113 538 534
50 15 363
215 444 976
602 485 689
797 740 224
71 129 122
446 420 949
21 333 450
654 103 16
322 559 868
172 36 236
768 176 210
434 171 39
117 791 837
806 723 304
812 196 981
537 419 294
275 337 31
3 570 635
402 645 172
374 175 238
451 111 28
537 625 588
117 461 354
88 489 42
823 349 479
235 834 13
671 596 725
34 307 628
481 24 685
131 386 863
178 239 304
118 170 533
780 485 320
123 106 772
307 717 662
30 7 127
289 689 282
599 718 847
503 438 232
635 756 974
456 824 564
586 218 202
758 385 549
816 308 745
766 502 452
599 56 165
317 78 192
14 354 177
835 309 304
640 648 757
12 613 286
77 802 225
494 799 456
194 271 208
93 465 72
174 685 810
416 309 846
588 680 96
241 713 517
215 53 782
490 805 642
699 91 374
724 175 838
153 326 338
719 54 895
524 84 110
224 816 388
138 678 169
406 394 669
621 487 332
85 611 177
673 725 93
769 216 293
341 55 676
37 111 930
301 205 488
456 358 803
618 672 61
344 177 322
499 661 235
108 396 786
456 316 788
503 521 888
37 492 316
677 778 965
758 835 854
213 417 368
610 720 158
533 470 15
573 457 267
124 136 710
43 157 912
140 311 27
693 103 192
705 420 970
21 348 673
262 559 422
431 104 571
496 182 456
736 44 226
375 784 535
622 627 736
128 131 891
696 708 92
326 630 6
128 424 95
396 132 264
700 446 895
403 799 558
603 812 765
347 190 433
683 780 559
650 551 424
605 91 388
24 769 870
79 510 988
347 329 907
280 832 210
663 552 70
210 391 797
602 451 759
56 783 291
157 695 682
120 507 56
678 732 732
433 584 415
221 820 909
232 186 423
217 771 880
434 96 475
369 687 369
23 758 419
369 4 214
93 538 267
597 729 481
291 608 99
94 428 183
268 377 112
185 283 477
492 36 912
323 89 227
378 140 633
138 254 24
342 135 26
406 702 289
161 207 138
258 464 119
267 579 822
132 319 780
147 473 661
113 579 366
740 462 419
423 295 626
501 384 125
630 250 637
543 296 192
57 40 633
679 591 279
334 185 849
617 682 667
135 538 28
324 280 454
441 436 370
659 168 176
239 257 492
645 242 367
78 483 127
19 321 699
301 657 141
372 106 432
482 692 18
104 379 442
548 762 641
472 656 780
179 300 317
282 136 255
309 823 362
223 498 309
98 240 901
283 651 654
552 545 558
531 177 99
638 342 512
221 369 871
509 56 795
296 728 988
692 653 244
107 118 758
313 531 557
658 672 516
426 325 661
417 9 237
741 482 759
719 832 789
650 686 959
766 38 811
779 374 839
97 528 13
456 341 842
548 138 731
538 263 624
376 263 819
120 200 906
551 136 917
424 821 13
663 163 506
784 90 623
392 337 485
77 105 755
421 556 935
82 404 349
505 351 816
477 371 869
315 224 563
459 421 653
201 88 519
146 726 514
173 606 74
627 59 823
250 670 521
174 618 598
767 163 439
414 809 365
39 267 617
723 769 597
494 33 800
771 579 477
785 485 391
265 440 642
822 415 852
704 648 140
58 237 6
110 7 295
65 441 555
95 367 838
220 456 523
345 302 162
432 424 540
236 394 735
310 544 710
302 157 18
819 612 777
457 236 69
35 202 634
261 531 524
580 824 237
12 324 184
653 183 705
452 597 788
25 7 872
127 111 896
239 224 346
93 263 626
27 672 747
137 317 736
482 80 537
839 64 914
145 582 189
424 604 114
173 145 183
422 798 314
744 163 66
653 170 151
41 676 600
49 833 674
268 506 407
453 50 269
148 682 314
204 787 335
624 743 949
325 610 237
293 112 919
361 226 902
406 299 91
427 338 420
759 562 426
680 511 45
778 341 573
467 587 287
78 587 506
737 97 43
488 379 586
349 828 887
549 265 631
707 699 848
212 168 571
25 19 17
417 160 102
135 273 880
289 613 932
693 690 830
21 777 619
494 729 996
262 647 102
353 773 658
314 139 457
108 823 228
368 122 832
372 527 389
70 431 868
229 722 884
320 562 323
341 589 191
354 289 886
412 444 733
49 167 178
562 621 939
73 693 185
233 382 703
604 644 510
484 583 102
786 199 710
256 253 929
274 455 84
9 373 875
219 585 594
705 823 807
257 453 454
750 76 83
286 433 816
692 452 835
138 458 593
637 256 598
290 819 321
665 236 229
242 236 709
23 830 286
296 180 888
611 112 709
625 653 652
666 108 381
243 781 704
263 513 546
129 589 930
557 398 316
32 442 747
98 131 125
453 414 577
224 40 755
420 579 145
516 624 655
650 692 731
719 501 318
736 384 140
811 519 646
120 776 863
291 784 659
678 648 815
707 122 12
166 450 85
81 612 583
452 34 576
97 610 736
326 295 746
96 506 216
640 25 927
364 180 627
597 251 729
468 354 373
200 287 879
442 105 415
719 30 257
211 39 869
465 281 847
753 369 296
278 373 497
518 175 594
576 274 25
720 349 15
42 628 422
664 732 302
323 449 318
777 449 746
557 194 366
39 524 272
494 696 152
53 638 410
253 239 572
254 689 848
505 47 546
97 145 586
775 479 747
548 284 332
654 632 864
825 500 433
338 774 515
532 556 733
530 393 155
837 416 589
775 104 136
234 412 282
632 484 73
202 247 454
767 637 298
316 350 295
320 540 798
87 22 414
720 68 617
587 563 582
355 90 143
271 727 226
115 667 22
811 636 322
145 721 375
600 452 188
586 194 94
139 326 698
437 178 596
762 639 680
229 617 122
46 83 801
472 598 829
707 668 205
750 246 523
347 29 935
493 817 595
591 771 688
214 112 372
1 420 43
820 124 856
732 461 116
649 786 715
328 338 262
497 620 135
587 724 776
667 475 618
819 254 119
795 333 319
654 304 706
750 774 73
10 429 135
644 256 423
784 213 636
465 546 941
262 751 838
510 559 736
736 591 661
434 681 380
776 346 1000
355 126 190
398 202 460
706 771 882
592 513 365
200 823 910
770 629 581
792 608 423
58 302 444
434 366 230
696 681 660
455 593 440
626 576 795
71 307 53
279 490 6
37 505 970
474 386 330
360 669 905
484 485 265
658 148 837
737 256 635
802 630 510
719 389 698
270 785 321
420 225 9
791 201 641
410 397 454
18 653 461
669 132 647
158 379 211
696 85 163
709 784 167
108 353 204
377 455 232
833 238 520
49 250 849
380 276 545
502 307 803
37 818 938
6 303 652
6 555 292
308 586 842
251 454 625
256 352 738
57 827 926
308 577 740
325 266 531
404 430 645
782 354 28
546 297 919
577 635 519
507 118 737
501 812 327
433 686 442
759 731 525
236 201 429
88 797 394
168 752 498
18 691 535
339 200 102
397 696 414
557 358 587
315 492 925
705 185 214
341 551 106
808 249 246
129 540 41
28 814 119
296 318 867
561 230 768
311 675 77
233 410 625
509 491 900
722 264 760
171 434 484
798 475 461
205 791 820
74 618 281
134 294 66
751 621 992
271 610 600
44 560 359
619 59 128
698 143 672
318 516 952
826 266 303
723 590 238
37 111 25
667 548 432
78 426 70
819 463 469
523 612 8
9 609 442
751 14 464
295 606 842
674 234 167
562 464 438
151 300 562
243 727 710
689 92 873
287 443 815
341 689 351
368 831 810
350 209 372
49 375 546
630 236 517
664 443 258
282 678 16
1 438 673
356 805 233
802 391 408
603 253 164
442 760 766
557 430 970
648 118 865
483 505 660
671 367 952
464 282 707
72 735 617
444 139 98
809 256 838
187 771 37
214 159 13
807 130 617
13 53 374
303 549 521
453 470 763
278 126 996
739 84 993
660 607 400
242 613 697
570 742 96
836 84 177
102 333 677
708 687 469
192 770 920
584 826 210
312 463 569
312 687 11
540 403 454
94 503 859
105 37 156
328 381 226
778 762 248
529 600 109
607 430 650
826 406 549
48 19 690
835 71 776
592 755 833
148 278 495
73 649 501
92 399 417
128 140 498
329 240 372
752 795 546
666 618 878
204 328 531
764 208 124
600 507 229
154 396 679
546 105 373
816 302 762
16 70 991
26 613 874
513 311 548
593 437 780
78 103 732
522 359 119
804 5 394
749 240 31
565 573 944
377 127 922
99 562 205
268 538 376
69 605 176
540 442 864
689 451 827
282 676 738
63 484 10
171 96 496
111 201 436
284 294 492
29 16 195
328 664 770
591 657 975
836 733 297
730 594 867
663 161 940
715 118 468
770 660 532
705 812 842
297 398 406
177 823 13
239 72 899
91 496 223
131 599 41
73 825 109
96 628 850
790 566 145
624 645 371
386 612 34
