18
842 897
265 835 -377
256 147 -649
293 837 4
96 315 475
844 6 647
519 790 -771
821 141 263
702 521 -658
386 14 -675
673 301 -100
443 437 -27
711 383 -499
371 359 127
489 337 74
525 604 -147
137 349 54
138 72 -977
583 821 -859
454 215 -596
67 463 874
627 833 721
364 470 -84
227 599 118
522 651 -746
408 605 -71
956 789 702
5 682 727
506 234 393
554 781 771
227 87 443
837 551 442
634 966 -749
263 162 -321
112 110 -721
4 33 -885
915 498 -540
501 43 870
390 250 155
346 107 -485
143 523 264
247 145 881
695 9 -866
100 299 -975
308 884 -452
123 333 484
834 218 944
836 1 -486
403 930 -342
291 216 26
778 869 -635
712 38 332
172 582 88
448 360 249
746 450 -106
522 737 -286
480 667 -894
150 37 47
580 214 891
326 635 -514
242 375 768
444 93 527
547 192 597
146 26 891
687 465 -40
389 109 523
280 112 -962
771 356 401
794 535 245
157 312 383
152 138 34
97 239 473
730 760 557
393 863 -875
612 6 -110
859 617 5
277 304 510
820 132 -622
413 113 742
277 321 -265
769 762 -110
587 60 138
42 605 -906
27 604 757
263 441 389
803 691 725
47 834 68
610 85 -194
79 622 -261
704 770 -111
749 65 486
315 256 826
871 553 943
94 659 586
534 764 -204
399 577 517
295 556 333
457 698 330
891 763 -404
107 438 606
334 913 -52
309 712 -449
31 278 541
520 788 391
658 772 -437
404 475 -407
750 590 -251
806 919 -855
775 172 666
16 840 41
372 667 -461
154 818 -812
935 649 998
593 712 510
279 922 492
815 86 -477
351 552 -509
693 359 -72
356 464 771
68 655 -275
926 744 -777
25 727 160
188 885 -482
228 172 -471
172 678 68
677 277 202
400 89 834
787 662 273
535 719 -748
904 926 -29
944 355 114
412 552 680
13 196 382
55 343 782
230 114 -592
80 937 -189
397 936 512
763 303 931
362 295 -179
79 913 519
556 825 -113
329 849 -93
494 634 48
177 588 968
496 56 670
442 849 172
20 310 -882
473 348 -920
758 4 990
578 337 535
340 188 -433
536 170 943
360 335 -893
415 854 329
70 814 525
514 380 -469
101 331 617
68 222 192
770 418 -149
553 594 407
236 273 -577
776 348 42
707 400 152
542 574 224
182 321 147
638 845 -803
629 913 36
808 73 464
244 76 -104
483 189 499
931 797 862
408 295 -602
382 273 -619
897 887 821
51 676 -160
767 385 -103
414 239 641
38 953 -193
486 468 -40
243 925 182
852 275 851
100 222 -288
316 67 736
750 667 701
533 174 -561
126 578 328
21 146 697
148 722 -7
837 357 818
552 682 550
849 798 370
868 810 -240
459 696 -860
85 350 952
659 699 599
778 553 898
428 918 -646
947 646 460
640 12 -990
299 193 -296
424 57 124
526 21 -145
823 396 -233
803 772 608
93 838 -935
805 513 36
951 799 807
864 168 36
758 577 757
193 687 -979
694 161 193
303 207 53
155 890 -127
374 408 934
143 303 -73
518 829 -758
118 881 544
312 508 -13
468 422 926
141 516 908
346 330 -845
607 527 -547
379 903 543
480 959 863
266 961 257
420 452 -735
154 369 211
407 368 -256
398 934 -304
206 259 -182
289 694 733
353 957 -344
167 420 972
773 822 351
828 198 -274
419 725 -35
611 195 989
343 660 528
474 20 238
783 626 -581
351 959 352
898 217 595
378 894 -181
1 148 685
259 81 -651
407 384 -755
385 707 424
13 307 -55
468 496 185
61 462 624
706 897 880
378 376 633
55 863 -976
545 347 94
186 450 -10
518 157 -172
914 893 418
790 824 -930
269 910 -456
391 121 585
242 210 107
714 301 910
215 750 -453
190 886 196
315 460 -728
710 503 452
625 525 -502
534 85 616
559 745 -401
100 522 -538
2 126 445
860 681 4
347 289 -504
84 958 -380
504 332 530
808 857 -597
381 362 716
178 171 -981
642 861 -192
19 966 687
446 653 -143
584 33 -514
173 881 908
223 125 -956
670 12 800
868 355 495
666 591 367
434 409 -13
393 899 437
289 472 310
913 179 -862
817 266 -834
926 790 550
169 805 -819
851 538 -516
311 748 -611
635 883 -883
96 239 -180
535 293 -864
401 120 -169
866 440 546
628 146 36
503 439 785
106 128 13
399 435 305
34 927 -484
390 809 878
77 717 2
364 903 411
153 884 409
722 171 864
734 798 -534
110 404 537
632 226 -798
250 943 498
417 284 199
38 959 -997
727 858 -386
36 218 -940
571 747 -440
421 911 -128
723 127 -603
289 626 -839
309 325 -850
546 129 -24
360 505 835
225 461 -36
907 101 -891
670 175 -311
768 459 174
537 679 -615
403 667 584
809 999
658 706 204
104 505 -805
12 558 -350
60 624 -125
165 107 504
356 699 168
278 56 -148
100 99 413
750 514 -53
375 594 -750
782 40 -461
380 565 -279
577 42 -248
681 542 961
191 778 -694
228 601 -226
579 188 -635
747 780 -61
576 433 310
645 660 967
110 491 -532
127 799 360
330 426 -652
569 653 -912
527 127 -915
102 1 -488
574 361 -977
806 549 -241
329 687 -525
513 651 416
251 9 -494
748 803 459
153 670 555
356 785 -758
22 591 129
763 72 508
481 573 38
307 239 -633
156 388 -511
385 603 -375
220 684 418
507 104 -155
426 204 -197
783 590 186
122 80 -190
148 404 -293
660 386 582
23 38 -720
202 661 -396
498 594 -826
247 728 571
122 381 755
407 513 860
557 474 513
323 71 -893
137 601 719
542 749 -274
757 17 786
127 525 -371
49 281 -724
156 267 -286
465 325 -140
202 198 727
475 73 222
560 228 -226
18 188 -761
464 758 674
19 527 -533
18 448 -138
486 559 -274
498 246 697
6 129 598
151 317 836
31 221 490
292 1 -400
20 279 -683
248 718 804
122 674 817
282 512 -526
796 215 550
376 2 -238
687 88 776
505 233 66
393 459 290
369 500 482
473 674 -637
590 354 -219
514 262 -496
429 73 -613
294 369 -145
542 466 396
420 17 -309
49 74 -298
244 656 174
764 521 495
473 221 682
375 469 -798
223 764 -533
778 40 -825
723 684 -3
259 529 -336
572 34 934
144 363 -476
176 727 -918
214 480 -46
395 265 230
243 307 -975
707 70 -779
398 35 814
311 648 509
779 622 -969
473 782 643
501 56 312
793 176 783
659 364 -601
265 790 -835
160 222 800
618 267 703
755 654 -428
702 112 127
249 263 444
120 808 515
687 767 674
365 431 -305
137 284 -31
276 519 -274
627 295 460
553 583 -608
282 263 835
702 650 -399
264 567 -3
638 52 942
51 406 -271
420 293 -749
304 332 866
215 774 769
569 502 235
111 436 171
414 482 -877
495 517 864
181 300 -496
400 3 240
252 471 -869
348 85 -256
687 529 -19
542 784 988
169 618 332
7 661 992
133 791 902
388 228 617
472 54 -10
164 454 -192
502 23 276
171 641 -136
353 156 996
640 432 288
586 598 785
230 701 -34
459 576 -597
777 791 224
376 780 -23
480 291 968
647 153 -806
738 189 453
242 282 -617
101 151 942
652 790 353
465 225 -305
323 317 176
106 296 239
597 555 -894
688 592 848
339 64 622
546 207 915
589 287 -756
68 148 -551
733 419 -906
707 686 714
530 251 -122
21 591 -194
223 674 594
131 366 -366
350 629 380
659 446 22
329 676 333
42 672 -36
588 791 669
318 415 65
737 101 -107
21 95 824
382 117 -110
222 558 481
170 538 -459
336 49 284
787 554 -55
253 44 -712
396 591 579
64 264 -969
512 507 636
425 804 682
484 356 92
112 41 570
763 239 -726
257 338 -290
743 785 -608
306 144 -657
521 774 894
512 110 194
426 271 870
565 233 -95
79 205 -679
654 483 -920
59 210 325
114 705 776
154 121 -687
265 441 -453
382 457 -13
601 173 -943
515 715 528
483 87 -188
27 182 337
111 312 122
537 416 873
126 695 478
545 668 -826
515 695 674
131 316 -968
571 719 749
267 171 -12
691 761 -784
303 670 -83
684 82 227
100 32 -126
578 339 928
114 368 414
356 126 -56
373 702 -32
667 652 843
749 313 760
479 763 84
554 382 -105
15 357 -485
412 534 908
362 273 -868
10 606 234
568 711 -204
767 498 241
118 278 -427
668 518 -654
449 170 -516
438 92 -154
293 407 958
403 52 -517
22 617 -540
499 169 445
806 279 284
461 365 34
660 44 861
646 364 -732
28 443 -482
39 465 84
151 95 -761
628 8 -3
84 731 471
685 636 770
450 557 565
180 493 166
402 762 -97
579 623 197
263 567 -561
167 785 703
456 7 303
426 507 -68
414 653 -167
189 385 312
730 465 -902
568 219 729
75 714 -728
702 386 -226
658 447 1000
809 51 -704
554 21 -268
323 68 -57
749 467 505
541 452 933
125 123 47
336 320 -751
401 320 -523
394 658 535
478 533 339
127 632 -579
675 663 595
432 305 525
469 646 -137
614 715 40
689 315 89
70 351 -279
29 754 620
520 549 304
460 376 -704
199 246 -30
149 734 839
567 361 -974
404 375 63
352 665 619
388 534 -664
354 599 40
540 36 6
142 47 933
86 320 -317
202 451 -843
767 367 351
192 656 -9
672 135 -326
63 459 -938
467 570 -872
632 320 901
407 18 206
762 503 69
647 379 -55
650 424 -180
782 70 -388
438 32 -444
25 291 -69
217 287 -695
474 348 -944
133 19 780
258 215 562
789 272 -681
134 331 648
285 440 59
219 155 659
335 146 582
478 345 141
122 1 467
360 39 538
462 433 -397
671 175 -365
457 605 453
752 515 76
656 465 -813
215 290 92
458 665 -423
739 298 -256
619 199 -1000
128 684 272
583 132 -743
283 725 -346
346 30 -754
626 96 -883
501 777 -95
177 222 359
759 128 130
760 442 401
576 94 554
212 637 341
457 5 539
653 164 -97
60 79 -902
181 793 187
226 742 -237
86 573 -12
363 631 683
217 284 -646
273 496 587
381 55 -339
110 318 -534
213 274 -309
445 762 880
210 597 -623
163 213 785
514 20 382
366 477 976
699 492 225
475 434 742
296 582 -321
488 75 -139
58 60 882
745 455 -345
388 497 58
469 730 710
727 602 -953
423 106 909
516 394 840
80 291 410
617 454 552
217 618 561
116 741 449
11 189 599
8 622 342
82 99 741
29 78 208
791 223 303
198 770 -202
789 545 -787
425 784 180
689 536 911
540 219 -654
400 213 -699
84 148 975
617 23 -364
92 657 313
616 487 -790
523 263 855
292 679 -551
307 636 -47
360 574 -703
404 714 -201
97 16 139
304 131 -795
703 338 -592
760 503 -485
802 41 -195
294 387 586
776 296 762
602 21 215
268 228 715
247 357 995
391 281 229
51 795 -549
607 534 430
157 473 596
426 325 -632
373 711 -937
38 278 573
147 724 217
133 680 44
661 83 -486
337 113 725
312 333 -923
808 131 -561
805 142 300
452 182 444
267 528 -943
616 366 58
120 268 520
7 728 -258
640 201 369
437 606 -434
335 324 187
81 577 -551
537 491 912
426 495 -842
765 503 -590
651 156 -451
735 559 -999
512 485 746
558 583 -871
536 667 -870
2 197 973
540 804 806
796 141 209
598 234 -318
725 189 -890
603 713 -89
758 252 369
454 781 -691
518 130 311
643 584 687
622 636 -382
331 409 -729
803 74 174
284 170 -380
686 370 663
224 171 301
241 368 -41
256 214 297
696 767 213
238 218 -914
142 585 301
803 321 657
412 271 -141
222 364 854
98 331 -980
378 340 -335
432 271 545
633 334 -634
788 312 -707
502 556 -566
316 292 -685
655 695 -970
706 226 -203
128 782 -368
1 632 158
504 579 193
181 25 39
313 348 -401
804 124 559
800 545 830
267 171 162
670 262 -152
154 533 448
618 535 268
665 315 -501
399 48 999
490 227 731
553 275 962
772 498 81
372 231 -599
116 571 956
429 33 506
601 77 609
554 257 -84
708 91 959
14 28 683
628 444 -137
288 270 921
365 306 565
212 330 731
224 793 680
393 452 -283
47 468 -421
182 306 -946
691 779 -583
719 701 -688
149 667 -658
39 555 52
704 587 -1000
549 198 -398
628 260 361
89 525 -759
571 476 175
795 734 900
529 253 307
581 557 309
156 60 -666
243 8 706
237 207 -512
136 617 844
716 59 289
761 596 -88
42 808 -824
728 356 722
335 316 962
672 368 -314
203 575 110
615 131 242
300 240 645
789 285 156
795 636 520
234 45 866
609 70 -878
237 610 -70
136 756 -813
584 270 -732
149 25 410
230 253 56
261 704 -221
732 780 124
205 32 -444
174 711 -331
503 97 -189
360 472 920
751 554 234
388 499 232
357 332 -280
623 349 670
172 385 -339
184 114 624
115 781 -38
776 35 -131
401 483 -79
237 120 891
380 786 -545
222 780 -124
36 289 -541
206 70 -32
722 110 -167
80 79 -985
610 660 689
109 72 393
440 665 861
266 509 -288
663 451 -787
225 731 -752
636 764 -301
437 31 580
580 373 833
519 131 558
483 464 340
624 36 272
463 258 484
651 238 720
174 730 -791
447 268 -388
488 485 152
49 361 -32
610 644 897
687 201 308
148 141 -507
604 716 -746
534 393 -990
778 210 301
197 89 264
57 74 -588
65 191 -256
43 607 -924
276 19 85
218 633 331
315 666 -553
7 34 309
589 790 -945
286 171 -638
545 19 486
272 612 80
61 417 437
94 516 -50
436 756 998
97 386 -65
395 790 -622
679 461 441
631 464 -783
143 645 573
361 511 108
733 217 -309
323 741 -90
136 157 -703
405 406 980
365 401 14
758 520 -938
699 481 393
709 161 457
308 696 -623
645 398 25
175 102 -723
747 138 463
134 470 -727
182 288 431
132 299 -242
38 359 -773
761 229 41
367 69 654
357 108 -352
371 155 -26
286 649 85
745 809 -634
641 98 -695
223 312 -897
438 47 -861
377 691 -88
5 617 667
191 501 -270
512 433 -804
574 340 -208
662 576 777
518 156 139
617 755 114
399 254 514
358 82 680
504 403 724
27 531 237
701 636 208
283 28 685
374 6 382
385 370 745
781 746 -466
537 591 -445
172 91 -459
746 179 -115
291 241 -952
87 520 -799
566 537 939
218 76 -865
342 664 -247
96 271 -683
141 560 8
552 245 409
142 601 433
248 105 -970
557 32 907
663 525 403
488 659 -287
56 647 463
656 621 715
749 75 616
40 361 -975
291 549 252
102 462 207
692 41 106
247 655 565
242 662 986
515 718 138
70 74 402
130 766 323
356 535 -31
33 49 -56
335 348 -720
735 373 388
210 467 638
722 623 473
150 450 999
159 776 402
489 798 -439
538 309 -917
426 303 171
325 24 -872
17 51 863
208 334 -198
644 690 113
162 232 142
222 385 -275
323 572 -85
419 481 -111
668 69 -323
574 412 -658
369 312 339
392 93 996
670 538 540
534 506 -806
424 21 745
798 807 528
113 726 -39
681 638 236
26 287 495
278 650 -879
349 81 -366
510 363 -834
543 685 681
383 261 283
712 610 -789
260 695 -942
125 508 579
732 798 0
711 704 970
451 426 830
406 574 -504
451 114 528
475 138 -363
686 373 408
120 351 2
666 114 -782
103 536 -964
375 487 916
375 46 164
12 410 760
112 713 349
363 348 115
535 114 142
740 680 444
797 774 -202
587 302 562
409 628 -422
36 76 -140
328 378 -397
121 161 560
270 809 930
561 533 150
379 502 -333
384 212 -416
286 87 -426
134 544 -338
498 163 754
450 601 -182
199 427 -762
715 401 13
94 53 -409
204 104 -43
606 659 285
559 791 5
242 302 100
610 311 304
405 516 149
213 312 448
301 465 440
50 434 -546
348 523 -68
540 33 -973
709 18 777
679 647 669
362 668 521
655 272 -294
492 381 -100
203 545 733
616 487 151
629 779 627
330 434 -592
198 78 373
292 230 808
521 453 914
156 413 485
24 407 378
119 522 -784
207 152 -87
217 216 584
22 791 693
716 602 -278
173 561 -29
432 406 1000
187 474 622
344 771 465
630 617 973
693 410 385
400 517 172
600 733 459
513 634 942
106 430 -570
263 21 -419
527 719 -191
41 30 659
773 807 -638
775 647 -510
90 95 -982
465 570 192
272 700 -976
759 1 769
435 272 -824
85 706 747
670 672 812
770 472 -959
611 123 395
276 507 -588
465 607 755
352 325 299
178 483 -215
609 746 -212
170 288 -945
273 378 -143
376 495 -442
631 566 133
97 80 -796
148 243 827
599 616 416
552 536 -87
736 785 -214
207 387 119
402 420 395
580 380 -926
636 83 930
528 698 192
251 734 -729
602 13 -438
537 699 -786
366 599 -636
766 182 -556
684 728 -458
2 794 -254
302 537 -381
78 732 -875
579 307 238
480 316 -66
176 453 -264
7 73 659
260 759 -331
779 766 -440
390 195 271
692 627 -630
164 150 664
439 599 -671
97 528 219
372 580 396
546 579 -321
245 567 571
764 38 174
15 746 923
205 756 907
431 90 420
637 4 699
34 483 -60
613 238 302
520 801 436
763 197 -770
501 135 680
279 245 -167
118 215 7
650 423 680
679 802 -79
81 453 361
389 761 -634
189 83 513
199 651 -763
779 23 730
543 549 721
107 142 706
66 283 -644
612 662 -389
25 51 962
236 453 35
753 195 -859
81 283 -184
319 4 181
234 680 -914
340 665 -838
754 403 641
421 734 15
479 803 -309
255 655 -922
535 174 -48
116 137 -542
508 801 -688
496 310 -788
448 468 -492
618 395 -710
159 684 -852
757 677 188
761 659 986
704 596 -447
12 570 -390
594 387 -239
425 753 993
801 65 862
414 337 -564
639 496 344
723 680 -396
759 431 242
684 332 -507
244 297 -897
308 647 -636
124 19 515
459 736 -902
214 466 157
529 194 -993
222 525 -974
453 422 95
121 148 39
720 232 916
798 97 -352
503 733 252
190 694 -535
177 746 462
174 240 158
186 75 -783
115 73 940
216 646 405
430 35 855
77 12 -89
278 513 956
216 172 783
154 218 -439
662 269 15
471 423 -887
235 249 960
207 556 -495
613 11 -701
215 225 877
679 775 -14
10 100 -472
632 422 195
695 426 202
102 655 151
71 31 816
446 141 -639
690 154 -678
599 450 828
158 56 39
66 738 600
130 402 762
104 741 -165
600 156 294
294 25 -224
328 579 715
252 270 -473
526 758 -965
799 20 -225
304 636 423
164 300 416
428 489 -326
320 20 446
412 698 105
648 511 317
189 427 187
747 455 777
196 46 -793
351 44 -260
178 60 450
741 584 -138
34 196 -68
406 751 -938
128 313 -327
636 58 -422
156 468 -640
794 11 745
240 220 -752
10 687 153
323 288 328
639 482 770
734 755 363
411 573 196
446 405 504
209 695 -633
681 36 862
496 38 -30
172 339 -743
39 706 -5
84 270 816
594 211 358
368 381 869
668 115 643
93 108 86
477 223 -563
555 748 -373
729 507 297
215 21 -414
454 47 -1000
172 553 23
60 780 247
421 611 -536
379 293 262
276 631 -906
689 683 -524
848 965
250 528 199
23 606 28
163 778 -602
579 784 -887
148 562 820
261 832 -722
659 270 556
85 844 424
468 215 44
746 178 818
612 479 -549
768 83 993
355 634 -536
757 686 -210
543 293 741
325 718 -512
169 243 642
227 478 -756
157 661 672
329 247 -479
660 88 -356
21 272 498
798 721 -874
83 416 -605
533 666 280
241 411 -915
53 418 -182
599 218 -557
636 634 -282
611 130 148
781 87 959
383 309 -16
463 711 -191
817 76 -314
32 652 740
301 195 769
445 684 332
776 624 -265
786 707 252
837 404 -67
743 612 548
91 334 501
120 146 443
117 536 -324
434 600 668
126 278 -316
290 519 -249
711 465 776
670 461 64
302 89 306
432 779 927
17 827 667
348 97 510
731 310 -532
775 438 -726
245 524 573
797 56 536
462 241 -978
140 138 851
583 715 -429
779 277 -42
335 146 386
625 688 705
281 824 36
364 367 103
244 468 -349
591 704 -990
785 173 657
345 5 128
790 188 -484
697 433 -794
90 406 161
710 166 286
372 599 -13
160 202 -708
768 741 152
115 165 616
835 318 -962
356 728 565
589 461 -220
395 632 815
378 268 -540
673 651 91
555 817 597
296 611 315
280 374 948
508 32 -259
226 656 407
744 383 -248
773 678 -545
115 69 -194
170 28 427
454 373 919
360 749 -244
519 632 116
18 475 200
169 339 462
155 647 983
40 237 -649
143 110 -338
150 701 -109
213 594 694
330 201 350
463 351 247
435 95 321
150 79 343
608 430 -433
844 282 330
397 380 -864
573 107 -710
58 764 -194
172 146 411
136 219 610
335 705 -292
98 126 -487
469 4 -774
320 498 -946
607 658 -186
578 758 -616
684 24 112
626 494 -987
262 187 975
207 678 836
794 416 782
165 204 74
415 497 292
335 300 -138
184 298 853
837 707 432
96 728 592
324 220 611
466 251 333
452 67 129
258 239 357
294 569 689
108 504 64
680 98 263
528 319 -962
356 709 -29
566 458 -478
266 673 -195
664 521 -623
727 491 309
481 822 -151
371 206 482
200 251 409
688 286 957
294 698 251
351 177 -104
206 469 31
61 695 887
180 289 696
503 151 -278
36 825 682
343 67 866
463 501 603
524 714 734
508 366 216
595 27 -1
687 523 -359
141 625 -356
390 606 -11
401 665 741
743 164 938
142 841 207
358 775 -996
725 24 -599
146 679 -252
448 818 641
678 93 -535
724 551 388
435 169 -262
206 408 -933
391 350 709
303 187 392
599 601 -334
515 190 831
304 833 -121
762 140 -418
56 126 -310
417 146 598
398 322 698
829 185 486
135 818 228
343 655 -768
815 363 981
585 481 286
151 181 547
499 643 547
578 536 -948
366 67 528
43 488 260
353 359 -89
478 165 990
5 804 576
690 272 282
3 336 -699
306 519 491
763 643 -497
433 169 -166
745 846 -2
542 516 715
730 805 -306
66 303 929
442 615 -486
612 705 252
51 237 573
111 260 -819
557 705 -785
263 424 -381
687 354 675
832 625 -64
587 212 -75
194 183 -852
770 847 322
809 164 207
647 753 172
393 17 77
42 456 702
670 416 -85
630 655 364
541 644 -72
350 310 518
435 375 -218
15 802 -633
464 141 -238
346 255 -635
339 430 826
96 197 -75
20 836 440
